ID,OTC_ID,Text_ID,Sentence_Number,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,Language_ID,Metalanguage_ID,LGR_Conformance,Abbreviations
wara1294a-14_tci20150919v-05_ausi-a3044,wara1294a,14_tci20150919v-05_ausi,88,zä fortu zfarärm kwayanthé bana,zä	fortu	zfa\rä/rm	kwayan	-thé	bana,PROX	scar	3SG.F.IO:PST:DUR\be	light	-ADLZR	pitiful,"She still had a white scar,",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3045,wara1294a,14_tci20150919v-05_ausi,89,ane fof zanagufa,ane	fof	za\naguf/a,DEM	EMPH	SG>3SG.F:PST:PFV\poke,where it wounded her.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3046,wara1294a,14_tci20150919v-05_ausi,90,mane wäniyak gräme kwanrfekwrm,mane	wän\yak/	grä	=me	kwan\rfek/wrm,which	3SG.F:NPST:IPFV:VENT\come	slowness	=INS	SG:PST:DUR:VENT\limp,"When she came back, she was limping.",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3048,wara1294a,14_tci20150919v-05_ausi,91,zä wfnza ŋathame bä fefe yem zangathifa,zä	w\fn/za	ŋatha	=me	bä	fefe	yem	zan\gathif/a,PROX	SG>3SG.F:PST:IPFV\hit	dog	=INS	MED	really	cassowary	SG>3SG.F:PST:PFV:VENT\leave,"She had killed the cassowary with the help of the dogs, but she had to leave it there.",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3050,wara1294a,14_tci20150919v-05_ausi,92,gräme ane zwaniyakm eh fobo fof,grä	=me	ane	zwan\yak/m	e	fobo	fof,slowness	=INS	DEM	3SG.F:PST:DUR:VENT\come	until	DIST:ALL	EMPH,She was walking back slowly.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3051,wara1294a,14_tci20150919v-05_ausi,93,"watik nä aman zratrif ""yem bä ythn",watik	nä	ama	=n	zra\trif/	yem	bä	y\thn/,then	INDF	mother	=DAT.SG	2|3SG>3SG.F.IO:IRR:PFV\tell	cassowary	MED	3SG.M:NPST:IPFV\lie_down,"She said to the other mother ""The cassowary is lying there.",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3052,wara1294a,14_tci20150919v-05_ausi,94,"z sunfnzé zwänaguf mrrab bänefo n zarnzmsa mrrab bafen""",z	sun\fn/zé	zwä\naguf/	mrrab	bäne	=fo	n	za\rnzms/a	mrrab	baf	=en,ALR	1SG>3SG.M:PST:IPFV:VENT\hit	2|3SG>1SG:RPST:PFV\poke	small_bamboo	PH	=ALL	IMN	SG>3SG.F:PST:PFV\step_on_sth	small_bamboo	PH	=LOC,I killed it already! It has pierced (my leg) and I almost stepped on these (sharp) bamboos.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3054,wara1294a,14_tci20150919v-05_ausi,95,fobo bana zanagufa zane,fobo	bana	za\naguf/a	zane,DIST:ALL	pitiful	SG>3SG.F:PST:PFV\poke	DEM:PROX,The poor mother was wounded on the leg by the cassowary.,,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3055,wara1294a,14_tci20150919v-05_ausi,96,ni ane nimame amafnzo nzumgthkrnm,ni	ane	nima	=me	ama	=f	=nzo	nzu\mgthk/rnm,1NSG	DEM	like_this	=INS	mother	=ERG.SG	=ONLY	SG>1DU:PST:DUR\feed,"This is how mother has provided for us,",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
wara1294a-14_tci20150919v-05_ausi-a3056,wara1294a,14_tci20150919v-05_ausi,97,amayénzo maf nä keke yakasi,ama	=é	=nzo	maf	nä	keke	yaka	-si,mother	=ERG.NSG	=ONLY	who.ERG.SG	INDF	NEG	help	-NMLZ,"only the two mothers, no other help at all.",,wara1294,stan1293,WORD_ALIGNED,"{""ABS"":""absolutive"", ""ABSC"":""absconditive (attention getter, `look here')"", ""ADJZ"":""adjectivizer"", ""ALL"":""allative"", ""AND"":""andative (`away')"", ""ANIM"":""animate"", ""APPR"":""apprehensive"", ""ASSOC"":""associative case"", ""CHAR"":""characteristic case"", ""DAT"":""dative case"", ""DEM"":""anaphoric demonstrative"", ""DIA"":""diathetic prefix"", ""DIM"":""diminutive"", ""DIST"":""distal deictic"", ""DISTR"":""ditributive"", ""DU"":""dual number"", ""DUR"":""durative"", ""EMPH"":""emphatic"", ""ERG"":""ergative case"", ""ETC"":""et cetera (`and all')"", ""F"":""feminine"", ""FUT"":""future"", ""FUTIMP"":""future imperative"", ""IAM"":""iamitive (`already')"", ""IC"":""inclusory case"", ""IMN"":""imminent (`about to')"", ""IMP"":""imperative"", ""INDF"":""indefinite"", ""INS"":""instrumental case"", ""IO"":""indirect object"", ""IPFV"":""imperfective"", ""IPST"":""immediate past"", ""IRR"":""irrealis"", ""ITER"":""iterative"", ""LOC"":""locative case"", ""LPL"":""large plural"", ""M"":""masculine"", ""MED"":""medial deictic"", ""ND"":""non-dual"", ""NEG"":""negator"", ""NMLZ"":""nominalizer"", ""NPL"":""non-plural"", ""NPST"":""non-past"", ""NSG"":""non-singular"", ""ONLY"":""exclusive marker (`only', `just')"", ""PFV"":""perfective"", ""PH"":""placeholder (`thingamajig')"", ""PL"":""plural"", ""PN"":""proper name"", ""PLN"":""place name"", ""POSS"":""possessive"", ""POT"":""potential"", ""PRIV"":""privative case"", ""PROP"":""proprietive case"", ""PROX"":""proximal deictic"", ""PST"":""past"", ""PURP"":""purposive case"", ""Q"":""question"", ""QUOT"":""quotative"", ""REDUP"":""reduplication"", ""RPST"":""recent past"", ""SG"":""singular"", ""SIMIL"":""similative case"", ""STAT"":""stative"", ""TEMP"":""temporal case"", ""VENT"":""venitive (`towards')""}"
